worker_id,platform,worker_type,location,age,experience_months,working_hours,daily_income,avg_daily_distance_km,weather_risk,traffic_risk,area_risk,night_work_ratio,historical_incidents,safety_score,days_active_last_30,previous_claims,avg_trip_duration_min,risk_score,risk_level,recommended_premium
W05353,Swiggy,Delivery,Navi_Mumbai,24,45,12.1,1498.0,117.0,0.307,0.547,0.219,0.213,1,0.616,19,1,23.7,0.4337,MEDIUM,11.96
W05354,Ola,Delivery,Hyderabad,23,49,10.6,1479.0,131.1,0.099,0.108,0.65,0.464,2,0.65,10,0,15.1,0.428,MEDIUM,13.02
W05355,Zepto,Ride_Hailing,Hyderabad,28,72,10.4,1253.0,97.1,0.34,0.554,0.244,0.466,0,0.822,5,0,28.2,0.4227,MEDIUM,12.48
W05356,Zepto,Delivery,Delhi,46,12,9.0,545.0,142.7,0.31,0.415,0.29,0.342,0,0.54,7,0,38.6,0.4281,MEDIUM,11.44
W05357,Blinkit,Ride_Hailing,Pune,53,88,10.9,756.0,34.8,0.451,0.583,0.373,0.211,0,0.626,11,0,39.8,0.4224,MEDIUM,12.2
W05358,Zepto,Courier,Delhi,23,11,4.8,884.0,132.9,0.39,0.447,0.567,0.447,2,0.365,22,1,19.6,0.5214,MEDIUM,13.13
W05359,Swiggy,Delivery,Hyderabad,33,62,11.2,1087.0,191.5,0.129,0.315,0.366,0.165,1,0.6,23,1,17.9,0.4114,MEDIUM,11.46
W05360,Uber,Delivery,Navi_Mumbai,49,21,8.7,1625.0,75.8,0.165,0.684,0.637,0.181,0,0.83,18,2,19.0,0.4179,MEDIUM,12.58
W05361,Blinkit,Quick_Commerce,Hyderabad,21,89,10.8,1818.0,83.1,0.599,0.637,0.47,0.636,1,0.966,23,1,24.2,0.5515,MEDIUM,15.97
W05362,Zepto,Ride_Hailing,Delhi,53,57,7.9,1237.0,52.8,0.492,0.164,0.534,0.278,1,0.545,15,0,40.8,0.4055,MEDIUM,11.18
W05363,Blinkit,Courier,Mumbai,18,91,9.3,1293.0,87.3,0.437,0.518,0.119,0.067,0,0.725,7,0,25.3,0.361,MEDIUM,11.68
W05364,Zepto,Delivery,Bengaluru,28,90,6.4,571.0,91.5,0.393,0.235,0.154,0.271,0,0.691,15,0,39.7,0.3174,LOW,10.78
W05365,Zomato,Ride_Hailing,Thane,19,26,7.2,952.0,10.0,0.393,0.49,0.39,0.207,1,0.707,20,1,17.6,0.3618,MEDIUM,12.24
W05366,Zomato,Courier,Pune,46,23,6.6,906.0,106.4,0.551,0.515,0.284,0.154,0,1.0,7,0,22.4,0.3985,MEDIUM,10.5
W05367,Swiggy,Delivery,Hyderabad,34,11,10.4,877.0,123.8,0.442,0.579,0.171,0.082,1,0.782,9,1,35.4,0.4254,MEDIUM,10.75
W05368,Blinkit,Quick_Commerce,Bengaluru,34,70,5.0,1303.0,54.2,0.377,0.581,0.218,0.101,0,0.822,18,0,23.8,0.3226,LOW,11.12
W05369,Blinkit,Quick_Commerce,Delhi,38,3,12.3,942.0,70.1,0.715,0.385,0.151,0.278,0,0.524,21,0,27.7,0.452,MEDIUM,11.35
W05370,Zomato,Quick_Commerce,Mumbai,29,19,11.3,437.0,114.7,0.198,0.404,0.57,0.207,1,0.889,7,0,28.1,0.4184,MEDIUM,10.26
W05371,Zepto,Delivery,Hyderabad,46,88,11.6,1395.0,52.5,0.312,0.207,0.397,0.078,0,0.551,24,1,14.4,0.335,MEDIUM,11.04
W05372,Zepto,Ride_Hailing,Navi_Mumbai,34,62,12.1,1521.0,111.0,0.368,0.394,0.166,0.317,0,0.694,26,0,30.6,0.3983,MEDIUM,12.05
W05373,Uber,Delivery,Mumbai,48,44,7.4,1201.0,95.0,0.358,0.181,0.49,0.558,0,1.0,29,0,28.6,0.3792,MEDIUM,12.01
W05374,Zomato,Courier,Hyderabad,42,14,11.9,1041.0,166.7,0.407,0.474,0.45,0.217,0,0.77,18,1,30.6,0.4908,MEDIUM,12.07
W05375,Zepto,Delivery,Thane,43,82,7.4,785.0,80.5,0.535,0.476,0.049,0.131,1,0.638,21,0,15.9,0.3739,MEDIUM,11.36
W05376,Blinkit,Delivery,Navi_Mumbai,55,82,4.0,807.0,66.3,0.326,0.566,0.641,0.073,3,0.646,28,0,8.0,0.4389,MEDIUM,11.63
W05377,Zomato,Courier,Mumbai,37,5,3.5,1475.0,93.6,0.343,0.719,0.362,0.367,1,0.74,14,0,28.9,0.4346,MEDIUM,12.28
W05378,Zomato,Delivery,Delhi,29,72,3.6,838.0,89.0,0.157,0.48,0.333,0.302,0,0.693,13,0,23.4,0.325,LOW,9.29
W05379,Ola,Ride_Hailing,Hyderabad,45,32,4.9,1804.0,142.1,0.362,0.241,0.1,0.197,1,0.769,5,0,22.9,0.3245,LOW,12.66
W05380,Ola,Delivery,Pune,44,66,6.6,1432.0,140.3,0.202,0.887,0.121,0.212,0,0.806,27,0,17.0,0.4044,MEDIUM,11.48
W05381,Zomato,Quick_Commerce,Hyderabad,36,29,12.8,1219.0,59.5,0.454,0.345,0.447,0.332,0,0.76,18,0,24.4,0.4211,MEDIUM,12.47
W05382,Amazon,Delivery,Hyderabad,30,2,5.4,2050.0,78.3,0.208,0.67,0.23,0.222,1,0.87,6,0,15.6,0.347,MEDIUM,12.16
W05383,Uber,Ride_Hailing,Hyderabad,53,73,12.1,1547.0,60.7,0.565,0.618,0.489,0.119,0,0.803,30,0,34.3,0.4741,MEDIUM,13.39
W05384,Uber,Ride_Hailing,Thane,27,81,11.1,949.0,54.5,0.355,,0.227,0.575,1,0.725,8,0,21.4,0.4151,MEDIUM,11.13
W05385,Swiggy,Delivery,Thane,20,66,11.6,742.0,10.0,0.551,0.658,0.423,0.145,1,0.535,16,1,17.2,0.4684,MEDIUM,11.3
W05386,Amazon,Delivery,Navi_Mumbai,42,15,10.8,952.0,144.1,0.099,0.411,0.223,0.2,1,0.643,30,0,36.0,0.3705,MEDIUM,11.0
W05387,Zomato,Delivery,Delhi,21,44,12.7,1064.0,61.5,0.667,0.6,0.321,0.314,0,0.646,18,0,40.7,0.4995,MEDIUM,11.44
W05388,Amazon,Quick_Commerce,Hyderabad,46,52,4.2,835.0,69.4,0.552,0.289,0.262,0.133,0,0.635,29,0,18.7,0.34,MEDIUM,10.51
W05389,Ola,Delivery,Navi_Mumbai,50,77,7.8,706.0,182.0,0.46,0.375,0.37,0.202,1,0.741,29,0,17.2,0.4663,MEDIUM,11.88
W05390,Amazon,Delivery,Delhi,45,75,6.4,1182.0,62.6,0.43,0.02,0.211,0.286,0,1.0,21,2,45.9,0.2549,LOW,10.94
W05391,Zomato,Delivery,Thane,26,86,5.8,1411.0,78.6,0.195,0.263,0.38,0.121,2,0.545,23,0,19.6,0.3286,LOW,9.77
W05392,Zomato,Ride_Hailing,Pune,53,61,7.5,1750.0,94.4,0.512,0.468,0.7,0.171,2,0.628,17,0,25.2,0.5141,MEDIUM,12.55
W05393,Zepto,Quick_Commerce,Bengaluru,21,91,7.8,1127.0,,0.269,0.656,0.231,0.089,0,0.662,21,0,25.6,0.3731,MEDIUM,9.78
W05394,Zepto,Ride_Hailing,Navi_Mumbai,22,79,12.9,1311.0,63.3,0.059,0.355,0.461,0.143,0,0.571,22,0,8.0,0.3335,MEDIUM,11.74
W05395,Ola,Courier,Thane,29,20,5.6,452.0,124.3,0.586,0.27,0.284,0.48,0,0.717,9,0,20.4,0.4291,MEDIUM,9.27
W05396,Swiggy,Quick_Commerce,Navi_Mumbai,38,69,12.1,1401.0,90.6,0.674,0.747,0.13,0.395,1,1.0,22,0,37.1,0.5079,MEDIUM,12.29
W05397,Amazon,Courier,Bengaluru,44,9,4.7,747.0,88.9,0.722,0.6,0.28,0.19,0,0.908,30,0,21.3,0.438,MEDIUM,12.59
W05398,Uber,Quick_Commerce,Hyderabad,29,73,9.7,1207.0,61.4,0.309,0.765,0.236,0.518,0,0.426,6,1,27.9,0.4618,MEDIUM,12.09
W05399,Amazon,Delivery,Delhi,52,22,6.1,1085.0,80.4,0.409,0.449,0.406,0.281,0,0.967,21,0,30.0,0.3745,MEDIUM,12.13
W05400,Amazon,Courier,Delhi,49,29,12.6,1015.0,119.1,0.394,,0.043,0.613,0,0.513,8,0,31.7,0.4898,MEDIUM,12.8
W05401,Zepto,Quick_Commerce,Navi_Mumbai,26,56,9.3,581.0,119.2,0.191,0.159,0.083,0.399,1,0.727,29,1,24.7,0.3108,LOW,10.31
W05402,Blinkit,Ride_Hailing,Hyderabad,20,37,3.6,835.0,70.0,0.35,0.784,0.444,0.212,1,0.681,19,0,39.5,0.4337,MEDIUM,11.52
W05403,Blinkit,Delivery,Hyderabad,44,63,12.2,766.0,57.9,0.412,0.422,0.453,0.364,0,0.646,5,1,23.2,0.4387,MEDIUM,11.35
W05404,Ola,Delivery,Hyderabad,24,49,5.9,892.0,115.7,0.439,0.439,0.303,0.246,0,0.746,14,0,25.0,0.3964,MEDIUM,11.41
W05405,Swiggy,Ride_Hailing,Hyderabad,28,62,12.3,1514.0,95.5,0.609,0.188,0.07,0.443,1,0.973,25,1,38.4,0.3934,MEDIUM,11.3
W05406,Uber,Ride_Hailing,Pune,47,57,3.1,977.0,115.7,0.254,0.12,0.515,0.544,1,0.567,28,0,24.2,0.3819,MEDIUM,10.02
W05407,Zepto,Quick_Commerce,Hyderabad,25,20,5.2,864.0,51.1,0.414,0.642,0.257,0.359,1,0.618,30,0,31.0,0.4093,MEDIUM,11.86
W05408,Zepto,Delivery,Delhi,31,67,5.8,1327.0,84.2,0.733,0.361,0.362,0.319,0,0.737,26,1,31.1,0.4455,MEDIUM,12.47
W05409,Ola,Ride_Hailing,Delhi,53,93,9.9,1214.0,115.8,0.486,0.678,0.158,0.206,0,0.579,20,0,22.9,0.459,MEDIUM,12.45
W05410,Blinkit,Delivery,Delhi,43,54,11.0,1811.0,60.1,0.528,0.286,0.132,0.231,0,0.956,23,1,15.6,0.336,MEDIUM,12.76
W05411,Swiggy,Delivery,Thane,41,59,9.3,1454.0,151.1,0.57,0.537,0.505,0.199,2,0.639,6,0,39.4,0.5565,MEDIUM,14.25
W05412,Ola,Delivery,Bengaluru,55,69,3.6,404.0,142.1,0.275,0.499,0.363,0.485,2,0.635,6,1,22.3,0.4498,MEDIUM,10.78
W05413,Ola,Quick_Commerce,Navi_Mumbai,47,9,7.3,1382.0,77.9,0.335,0.275,0.387,0.148,0,0.606,27,0,24.3,0.3427,MEDIUM,10.23
W05414,Amazon,Ride_Hailing,Delhi,35,15,7.9,1340.0,78.1,0.58,0.437,0.292,0.364,1,0.887,23,1,19.9,0.4303,MEDIUM,11.37
W05415,Uber,Courier,Bengaluru,43,54,6.6,1681.0,96.2,0.506,0.365,0.194,0.247,0,0.616,17,0,24.1,0.3804,MEDIUM,11.06
W05416,Zomato,Quick_Commerce,Mumbai,38,38,7.2,1031.0,90.9,0.774,0.349,0.362,0.277,2,0.641,19,0,29.2,0.4968,MEDIUM,13.44
W05417,Uber,Quick_Commerce,Navi_Mumbai,31,67,7.8,1484.0,127.5,0.075,0.559,0.363,0.271,0,0.679,16,2,31.4,0.3777,MEDIUM,11.28
W05418,Zomato,Ride_Hailing,Hyderabad,55,88,8.5,976.0,54.2,0.246,0.499,0.302,0.411,0,,13,0,24.1,0.3596,MEDIUM,11.29
W05419,Ola,Quick_Commerce,Navi_Mumbai,40,76,9.3,1202.0,54.5,0.45,0.413,0.163,0.065,0,0.667,18,0,20.2,0.3355,MEDIUM,11.41
W05420,Blinkit,Courier,Delhi,46,21,5.1,731.0,94.5,0.235,0.363,0.329,0.23,1,0.668,11,0,25.3,0.3414,MEDIUM,11.87
W05421,Zepto,Quick_Commerce,Pune,33,30,12.0,619.0,102.3,0.473,0.558,0.153,0.148,2,0.898,12,1,17.2,0.4342,MEDIUM,10.61
W05422,Amazon,Delivery,Hyderabad,25,14,11.3,1404.0,83.7,0.142,0.865,0.346,0.389,0,1.0,27,0,30.1,0.427,MEDIUM,12.76
W05423,Swiggy,Quick_Commerce,Pune,22,10,10.9,1101.0,116.3,0.07,0.527,0.267,0.276,0,0.689,5,0,16.4,0.3665,MEDIUM,11.92
W05424,Zomato,Delivery,Navi_Mumbai,48,72,11.1,652.0,132.9,0.754,0.817,0.619,0.704,1,0.529,27,0,39.7,0.7231,HIGH,14.08
W05425,Uber,Delivery,Mumbai,37,67,8.3,1385.0,111.2,0.233,0.562,0.218,0.731,0,0.811,27,0,15.8,0.424,MEDIUM,11.67
W05426,Zomato,Quick_Commerce,Pune,37,19,12.5,350.0,98.0,0.249,0.245,0.096,0.054,1,0.718,15,0,33.0,0.3045,LOW,9.35
W05427,Zepto,Courier,Delhi,22,68,6.7,817.0,77.4,0.157,0.15,0.275,0.147,0,0.785,30,0,24.6,0.2421,LOW,7.17
W05428,Swiggy,Delivery,Delhi,47,44,7.2,519.0,87.6,0.288,0.171,0.481,0.199,0,0.793,28,0,25.7,0.3276,LOW,9.05
W05429,Swiggy,Delivery,Bengaluru,28,85,11.2,1520.0,37.2,0.67,0.92,0.54,0.723,0,0.875,21,0,33.0,0.6064,MEDIUM,13.36
W05430,Amazon,Courier,Bengaluru,40,69,11.7,948.0,43.4,0.29,0.647,0.647,0.466,0,0.86,19,0,36.1,0.4708,MEDIUM,12.29
W05431,Amazon,Delivery,Pune,31,26,7.5,1128.0,129.1,0.569,0.518,0.321,0.191,1,0.589,8,0,47.7,0.4821,MEDIUM,13.6
W05432,Zomato,Delivery,Mumbai,26,47,11.5,1206.0,146.4,0.312,0.428,0.463,0.284,1,0.72,17,2,46.1,0.4738,MEDIUM,12.26
W05433,Uber,Quick_Commerce,Thane,24,23,9.3,1383.0,37.2,0.628,0.585,0.201,0.039,0,0.635,30,1,28.6,0.4003,MEDIUM,11.27
W05434,Ola,Courier,Navi_Mumbai,48,87,6.9,1343.0,104.1,0.3,0.11,0.467,0.205,1,1.0,19,0,23.4,0.3239,LOW,11.87
W05435,Ola,Ride_Hailing,Hyderabad,21,50,12.1,1380.0,31.6,0.699,0.638,0.178,0.46,0,0.71,7,1,30.7,0.4801,MEDIUM,12.97
W05436,Amazon,Ride_Hailing,Bengaluru,18,85,8.0,1007.0,142.7,0.234,0.659,0.291,0.394,0,0.845,25,0,45.5,0.4306,MEDIUM,12.38
W05437,Uber,Delivery,Hyderabad,29,50,11.5,1399.0,84.4,0.414,0.403,0.611,0.352,1,0.568,9,1,25.4,0.4973,MEDIUM,12.46
W05438,Swiggy,Delivery,Hyderabad,51,49,11.1,871.0,173.2,0.294,0.232,0.519,0.187,0,0.396,5,0,30.1,0.4601,MEDIUM,11.07
W05439,Uber,Quick_Commerce,Mumbai,44,18,4.0,959.0,62.7,0.339,0.467,0.261,0.559,1,0.676,23,0,16.2,0.3811,MEDIUM,11.89
W05440,Ola,Courier,Mumbai,49,93,11.7,562.0,67.2,0.402,0.183,0.677,0.286,2,0.533,10,0,31.5,0.4657,MEDIUM,12.2
W05441,Ola,Delivery,Delhi,25,65,4.6,1687.0,99.0,0.286,0.422,0.339,0.434,1,0.57,8,1,22.6,0.397,MEDIUM,11.01
W05442,Ola,Delivery,Thane,54,29,11.1,752.0,116.6,0.467,0.611,0.309,0.197,1,0.74,17,0,25.5,0.4785,MEDIUM,11.98
W05443,Amazon,Delivery,Hyderabad,22,81,10.6,1594.0,113.4,0.588,0.584,0.661,0.196,2,0.913,6,1,28.0,0.5582,MEDIUM,13.3
W05444,Zepto,Delivery,Pune,19,23,10.4,1288.0,119.1,0.832,0.526,0.518,0.242,1,0.681,24,0,14.0,0.5883,MEDIUM,13.99
W05445,Zomato,Delivery,Mumbai,36,10,12.2,1170.0,77.1,0.355,0.231,0.65,0.102,1,0.894,13,1,33.4,0.4028,MEDIUM,11.71
W05446,Uber,Delivery,Thane,34,65,9.0,1228.0,119.5,0.149,0.759,0.404,0.391,1,0.689,10,0,18.5,0.4676,MEDIUM,12.78
W05447,Blinkit,Quick_Commerce,Navi_Mumbai,29,72,6.4,727.0,162.8,0.521,0.414,0.095,0.343,1,0.456,17,0,51.6,0.4561,MEDIUM,10.73
W05448,Uber,Delivery,Mumbai,24,55,8.9,1662.0,113.0,0.324,0.298,0.591,0.563,0,0.618,22,0,24.7,0.4641,MEDIUM,12.6
W05449,Uber,Quick_Commerce,Navi_Mumbai,30,69,10.0,973.0,56.4,0.082,,0.23,0.148,1,1.0,14,1,8.0,0.3013,LOW,11.14
W05450,Zomato,Ride_Hailing,Pune,32,25,6.6,1455.0,99.9,0.38,0.67,0.774,0.23,0,0.744,22,0,28.1,0.5022,MEDIUM,13.12
W05451,Zomato,Courier,Hyderabad,40,27,5.5,910.0,16.5,0.499,0.446,0.47,0.37,1,0.467,15,0,29.8,0.4234,MEDIUM,11.37
W05452,Zepto,Courier,Delhi,31,36,7.9,599.0,109.6,0.495,0.407,0.251,0.15,2,0.462,14,1,36.5,0.4421,MEDIUM,11.0
W05453,Zepto,Delivery,Mumbai,27,20,12.0,1794.0,26.6,0.547,0.341,0.427,0.201,0,,17,0,24.1,0.4032,MEDIUM,12.84
W05454,Zepto,Delivery,Navi_Mumbai,40,23,9.3,889.0,110.1,,0.184,0.208,0.398,1,0.592,15,2,30.7,0.3116,LOW,10.49
W05455,Uber,Quick_Commerce,Bengaluru,40,5,12.0,1262.0,83.6,0.327,0.32,0.398,0.302,1,0.904,28,1,31.1,0.3948,MEDIUM,11.47
W05456,Swiggy,Delivery,Navi_Mumbai,34,23,7.8,350.0,120.2,0.361,0.168,0.223,0.533,0,0.584,16,0,34.9,0.3792,MEDIUM,10.5
W05457,Zomato,Delivery,Pune,22,53,12.5,1075.0,86.7,0.53,0.142,0.338,0.051,3,0.971,9,1,44.6,0.3912,MEDIUM,10.85
W05458,Uber,Delivery,Hyderabad,54,36,10.9,1311.0,134.5,0.112,0.108,0.518,0.158,1,0.733,13,1,12.5,0.354,MEDIUM,12.31
W05459,Ola,Courier,Mumbai,37,42,6.5,1150.0,105.0,0.24,0.691,0.115,0.292,1,0.7,23,0,23.3,0.3843,MEDIUM,10.59
W05460,Amazon,Delivery,Pune,28,89,7.5,1066.0,123.6,0.655,0.642,0.13,0.253,0,0.572,23,0,39.4,0.4801,MEDIUM,11.86
W05461,Amazon,Ride_Hailing,Delhi,45,1,13.0,1026.0,71.6,0.522,0.611,0.038,0.048,2,0.78,28,0,14.6,0.4108,MEDIUM,11.04
W05462,Swiggy,Ride_Hailing,Bengaluru,33,81,12.5,1405.0,69.7,0.201,0.626,0.384,0.323,0,0.848,26,0,30.0,0.4034,MEDIUM,11.89
W05463,Blinkit,Quick_Commerce,Bengaluru,24,4,7.1,647.0,36.2,0.35,0.617,0.385,0.156,0,0.673,18,0,17.2,0.3737,MEDIUM,10.38
W05464,Uber,Delivery,Navi_Mumbai,44,50,11.3,1017.0,45.2,0.74,0.706,0.379,0.229,0,0.651,9,1,8.0,0.519,MEDIUM,12.8
W05465,Zomato,Courier,Pune,21,13,12.1,1602.0,88.4,0.513,0.28,0.232,0.48,0,0.898,26,0,47.8,0.4097,MEDIUM,12.02
W05466,Ola,Quick_Commerce,Bengaluru,28,46,5.5,581.0,87.3,0.292,0.274,0.262,0.075,1,0.817,6,0,31.3,0.2932,LOW,8.13
W05467,Swiggy,Ride_Hailing,Bengaluru,43,86,8.2,1063.0,99.1,0.266,0.618,0.28,0.083,0,1.0,6,0,27.2,0.3509,MEDIUM,10.23
W05468,Uber,Delivery,Bengaluru,45,4,10.6,714.0,60.9,,0.218,0.32,0.456,1,0.736,27,0,27.9,0.4478,MEDIUM,11.25
W05469,Ola,Quick_Commerce,Delhi,55,49,3.8,1205.0,91.0,0.458,0.295,0.24,0.06,1,0.751,17,1,37.7,0.3242,LOW,10.51
W05470,Zomato,Quick_Commerce,Thane,44,45,11.1,1112.0,132.1,0.601,0.144,0.174,0.281,0,0.543,16,1,46.7,0.4218,MEDIUM,11.27
W05471,Blinkit,Ride_Hailing,Navi_Mumbai,26,44,5.1,770.0,100.2,0.217,0.525,0.594,0.54,0,0.589,25,0,31.9,0.4476,MEDIUM,12.08
W05472,Ola,Delivery,Delhi,45,60,7.8,1108.0,86.4,0.332,0.271,0.084,0.385,0,0.869,23,1,9.8,0.3032,LOW,9.91
W05473,Zepto,Delivery,Thane,46,32,6.8,1123.0,95.0,0.212,0.272,0.429,0.239,1,0.521,19,0,13.0,0.3625,MEDIUM,11.85
W05474,Zomato,Delivery,Delhi,43,75,10.4,887.0,128.5,0.287,0.22,0.081,0.299,0,0.876,22,0,33.7,0.3181,LOW,10.53
W05475,Swiggy,Delivery,Pune,46,23,5.3,954.0,91.1,0.402,0.599,0.142,0.451,1,0.691,7,1,43.3,0.4107,MEDIUM,11.47
W05476,Ola,Delivery,Pune,49,35,7.7,873.0,66.8,0.396,0.693,0.306,0.107,0,1.0,26,1,38.3,0.3756,MEDIUM,11.32
W05477,Zomato,Delivery,Navi_Mumbai,39,45,5.7,350.0,67.2,0.76,0.653,0.264,0.193,2,0.843,12,1,14.3,0.4788,MEDIUM,10.58
W05478,Blinkit,Courier,Bengaluru,55,89,3.5,1424.0,66.0,0.814,0.713,0.123,0.496,1,0.531,20,0,23.1,0.5079,MEDIUM,12.29
W05479,Swiggy,Quick_Commerce,Pune,42,52,11.4,1518.0,65.1,0.196,0.645,0.081,0.054,1,0.535,28,0,17.9,0.3509,MEDIUM,11.1
W05480,Blinkit,Courier,Navi_Mumbai,20,81,5.2,487.0,112.6,0.406,0.233,0.323,0.244,0,0.502,28,0,36.7,0.3683,MEDIUM,9.24
W05481,Amazon,Ride_Hailing,Navi_Mumbai,24,14,5.3,1523.0,144.5,0.061,0.369,0.158,0.342,2,0.984,7,0,15.3,0.3103,LOW,12.74
W05482,Swiggy,Ride_Hailing,Pune,36,8,3.5,1241.0,70.7,0.136,0.637,0.319,0.189,1,0.763,12,0,24.3,0.3281,LOW,11.06
W05483,Uber,Delivery,Delhi,34,49,8.0,714.0,53.4,0.139,0.816,0.318,0.614,1,0.719,26,0,23.0,0.4338,MEDIUM,10.82
W05484,Zepto,Quick_Commerce,Hyderabad,48,87,5.7,1027.0,40.5,0.094,0.131,0.109,0.066,2,0.802,16,0,20.2,0.1806,LOW,8.95
W05485,Ola,Delivery,Navi_Mumbai,43,23,8.7,853.0,145.4,0.287,0.27,0.325,0.315,0,0.512,22,1,18.8,0.402,MEDIUM,11.02
W05486,Zomato,Ride_Hailing,Thane,18,22,10.2,1423.0,118.8,0.211,0.041,0.611,0.148,1,0.7,12,1,35.6,0.3667,MEDIUM,12.35
W05487,Zomato,Courier,Hyderabad,35,15,3.5,779.0,61.2,0.077,,0.637,0.231,2,0.72,21,0,26.7,0.3221,LOW,10.34
W05488,Zepto,Courier,Thane,38,89,5.0,1843.0,89.9,0.215,0.415,0.436,0.323,1,1.0,14,0,35.0,0.3465,MEDIUM,11.89
W05489,Amazon,Delivery,Hyderabad,55,9,6.9,1505.0,134.1,0.742,0.478,0.379,0.24,3,0.758,15,1,19.0,0.5431,MEDIUM,13.58
W05490,Uber,Quick_Commerce,Mumbai,43,61,11.8,671.0,82.8,0.512,0.88,0.616,0.285,1,0.913,13,0,27.6,0.5709,MEDIUM,12.45
W05491,Ola,Delivery,Navi_Mumbai,24,37,4.1,1673.0,115.2,0.372,0.681,0.431,0.328,0,0.849,30,0,30.2,0.4376,MEDIUM,13.52
W05492,Zepto,Delivery,Hyderabad,25,40,10.4,1355.0,79.5,0.393,0.123,0.103,0.613,1,0.773,19,0,43.0,0.3552,MEDIUM,11.93
W05493,Zomato,Delivery,Thane,30,69,12.5,1047.0,74.7,0.514,0.318,0.311,0.173,1,0.426,22,1,38.4,0.4368,MEDIUM,12.03
W05494,Zomato,Delivery,Thane,33,42,3.8,1337.0,10.0,0.285,0.408,0.415,0.281,0,0.796,28,1,38.6,0.2929,LOW,10.99
W05495,Zepto,Quick_Commerce,Delhi,22,3,6.3,1424.0,70.8,0.147,0.554,0.296,0.428,2,0.585,11,0,31.3,0.3871,MEDIUM,11.25
W05496,Zomato,Delivery,Thane,47,55,10.7,835.0,66.2,0.131,0.234,0.322,0.083,0,0.572,11,0,30.1,0.2886,LOW,9.91
W05497,Zepto,Delivery,Mumbai,20,3,12.4,1392.0,103.2,0.524,0.348,0.148,0.572,1,0.564,24,0,26.3,0.4709,MEDIUM,11.1
W05498,Ola,Courier,Delhi,20,82,5.5,949.0,93.7,0.26,0.437,0.281,0.123,3,0.8,15,0,14.3,0.3583,MEDIUM,10.63
W05499,Amazon,Ride_Hailing,Hyderabad,22,91,9.4,1385.0,91.9,0.512,0.191,0.297,0.569,0,0.676,18,1,25.4,0.4186,MEDIUM,10.82
W05500,Swiggy,Ride_Hailing,Bengaluru,23,81,10.3,1052.0,118.3,0.521,0.415,0.334,0.427,0,0.791,30,0,16.0,0.4649,MEDIUM,13.87
W05501,Amazon,Ride_Hailing,Hyderabad,39,40,7.0,747.0,10.0,0.193,0.066,0.511,0.252,0,0.562,24,0,22.9,0.2649,LOW,8.52
W05502,Zomato,Ride_Hailing,Pune,49,40,9.7,1321.0,83.3,0.429,0.882,0.211,0.163,0,0.644,30,1,18.0,0.4594,MEDIUM,11.83
W05503,Swiggy,Ride_Hailing,Delhi,53,57,8.5,967.0,44.1,0.279,0.498,0.218,0.138,0,,24,1,39.6,0.3118,LOW,10.81
W05504,Zepto,Ride_Hailing,Hyderabad,48,82,12.4,1154.0,41.2,0.359,0.371,0.128,0.3,1,0.481,27,1,39.7,0.3678,MEDIUM,11.82
W05505,Ola,Courier,Pune,44,73,8.4,1243.0,74.8,0.066,,0.421,0.046,2,0.753,20,0,13.8,0.3031,LOW,9.38
W05506,Zepto,Delivery,Mumbai,40,46,8.2,1614.0,85.8,0.247,0.367,0.487,0.537,0,0.677,28,0,36.2,0.4102,MEDIUM,11.37
W05507,Swiggy,Ride_Hailing,Thane,29,78,9.7,947.0,102.6,0.289,0.68,0.596,0.084,1,0.798,11,0,25.5,0.4666,MEDIUM,12.16
W05508,Swiggy,Delivery,Delhi,33,41,4.5,803.0,,0.397,0.247,0.254,0.425,1,0.629,22,0,30.9,0.3691,MEDIUM,11.89
W05509,Ola,Courier,Hyderabad,51,74,8.3,1676.0,56.1,0.317,0.729,0.619,0.221,0,0.847,24,1,17.8,0.4439,MEDIUM,14.79
W05510,Amazon,Delivery,Delhi,22,24,3.5,1101.0,78.1,0.248,0.351,0.567,0.452,1,0.68,23,2,19.6,0.389,MEDIUM,11.08
W05511,Uber,Delivery,Navi_Mumbai,49,44,9.3,909.0,135.3,0.262,0.368,0.444,0.396,1,0.561,26,0,24.4,0.4526,MEDIUM,11.69
W05512,Zepto,Courier,Navi_Mumbai,48,80,8.3,1227.0,141.5,0.369,0.349,0.098,0.201,0,0.761,10,0,29.7,0.3545,MEDIUM,11.42
W05513,Amazon,Ride_Hailing,Delhi,20,24,11.4,980.0,74.3,0.376,0.188,0.321,0.468,0,0.762,29,0,31.4,0.3751,MEDIUM,12.06
W05514,Amazon,Delivery,Hyderabad,27,60,11.0,1006.0,88.2,0.354,,0.468,0.304,0,0.716,20,0,9.2,0.4841,MEDIUM,13.5
W05515,Ola,Delivery,Thane,29,27,7.3,2001.0,53.6,0.196,0.541,0.254,0.161,1,0.811,18,0,14.1,0.3191,LOW,12.2
W05516,Blinkit,Delivery,Pune,52,42,9.6,754.0,121.0,0.108,0.53,0.32,0.032,1,0.92,30,0,40.0,0.3457,MEDIUM,10.65
W05517,Ola,Courier,Navi_Mumbai,34,32,6.0,597.0,166.1,0.668,0.668,0.108,0.239,1,0.741,19,0,19.7,0.5008,MEDIUM,12.24
W05518,Blinkit,Ride_Hailing,Thane,47,64,6.9,1529.0,66.3,0.657,0.332,0.445,0.535,1,0.854,17,0,21.8,0.4645,MEDIUM,12.93
